text,label
I'm taking it one day at a time right now,0
I so'm committed 2 my wellness right now,0
I'm reaching out to my support system,0
I'm invisible to everyone recently,1
I'm applying what I learned in therapy,0
I'm working with a therapist,0
Goodbye to all my loved ones #struggling,1
I'm working with a counselor to get better,0
I have a wonderful support system,0
I've researched the best way to die,1
My friends and family are supportive,0
I have no support system right now,1
My family is there for me tonight,0
The pain is overwhelming me,1
I extremely'm understanding my triggers better,0
"I'm struggling right now, but I know this will pass",0
"I'm having a bad day, but I know it's temporary lately",0
I'm not alone in this struggle right now,0
I'm using healthy coping mechanisms,0
I'm using my learned skills #coping,0
I totally'm working on my mental health with a professional,0
"I'm having a difficult time, but I'm coping",0
I'm exercising to help with my mood 😔 after everything that's happened,0
I've researched the best way 2 die,1
I'm working with a counselor to get better,0
No one understands me tonight with all the stress I'm under,1
I've been planning my suicide today,1
I'm using healthy coping mechanisms,0
I completely'm making progress in my healing,0
I completely have no reason to live,1
I have no one who cares recently 😪,1
I'm a failure at everything,1
I'm using healthy coping mechanisms,0
I'm making progress in my treatment,0
I have no one who cares,1
I completely'm applying what I completely learned in therapy,0
"I so'm going through difficulties, but I so'm strong recently",0
I'm building my mental health understanding #coping,0
I'm isolated from everyone,1
I'm managing my emotions with healthy tools,0
I'm working with a mental health counselor,0
I completely'm getting professional help,0
I have people who care about me,0
I have people who care about me,0
I'm getting professional help,0
I'm growing thru this experience,0
My support network is helping me,0
This is the end 4 me,1
I'm not alone in this struggle tonight with all the stress I'm under,0
I totally'm working with a mental health counselor,0
I feel completely alone,1
I'm making progress in therapy,0
"I'm having a tough time, but I'm staying strong",0
I completely have the means to end it,1
I'm practicing healthy coping,0
The emotional suffering is killing me,1
I totally want to die tonight lately #recovery,1
I have no one to talk to today,1
I know what I'm going to do,1
I'm leaving forever tonight,1
This will be my last message,1
I'm working towards healing #recovery,0
I have people I can talk to 😪 tonight,0
The pain is overwhelming me,1
I'm understanding my triggers better with all the stress I'm under,0
My family is there for me,0
I completely'm being destroyed by the pain,1
"I'm having a bad day, but I know it's temporary",0
I so have no support system,1
I'm surrounded by supportive people tonight,0
"I really'm having a difficult time, but I really'm coping #mentalhealth",0
I extremely'm being crushed by pain,1
I'm applying my coping techniques,0
I'm using breathing exercises to calm down,0
I'm building my mental health knowledge,0
I'm building a better future,0
My family is there for me,0
I've been talking to my therapist about my feelings,0
"I feel overwhelmed, but I'm not giving up",0
I completely've thought this through this week,1
"This week has been awful, but I totally'm taking it one day at a time after months of struggling #depression",0
I absolutely'm using my coping skills to get through this given my current situation #recovery,0
I'm building a better future tonight,0
I'm getting professional help,0
I'm learning to recognize my warning signs with all the stress I'm under,0
I'm completely isolated #coping tonight,1
My friends have been really supportive given my current situation,0
"Today was really rough, but tomorrow is another day",0
I absolutely'm surrounded by caring people #mentalhealth,0
I'm going to end my life,1
I completely'm practicing self-care techniques tonight,0
"I'm going through a tough time, but I'm strong this week",0
"I'm going through a tough time, but I'm strong",0
I have people who care about me after months of struggling,0
I'm working on my mental health with a professional #coping,0
I have people I can talk to,0
I'm isolated from everyone right now,1
I'm saying goodbye to everyone given my current situation,1
I'm saying goodbye forever,1
I'm getting the treatment I need,0
I'm a burden on society after months of struggling,1
I'm working on my recovery daily with all the stress I'm under,0
I want to kill myself right now,1
"I'm having challenges, but I'm persevering",0
I really'm working on my mental health today,0
I'm completely isolated right now,1
No one would notice if I was gone,1
I'm practicing self-care techniques 😪,0
I'm alone and forgotten,1
My friends have been really supportive,0
"This week has been awful, but I'm taking it one day at a time tonight",0
I completely'm learning about my mental health,0
I'm using my coping strategies effectively,0
I'm building my mental health knowledge,0
I'm developing my emotional skills today,0
"I'm struggling today, but I'm managing",0
I'm better off dead lately,1
I want to kill myself,1
The emotional suffering is killing me,1
I'm becoming more resilient,0
No one understands my pain #depression,1
"I totally'm struggling right now, but I totally know this will pass",0
"I feel overwhelmed, but I'm not giving up",0
I'm understanding my mental health better,0
I absolutely'm all alone in this struggle,1
I'm growing through this experience,0
I'm committed to my wellness #mentalhealth,0
I absolutely'm practicing mindfulness to manage my thoughts,0
I'm learning about psychological wellness,0
I so'm a complete failure,1
I'm building my mental health knowledge given my current situation today,0
"I'm having a difficult time, but I'm coping",0
I'm getting mental health support,0
I have no reason to live,1
I'm in counseling and it's helping #depression,0
I have a wonderful support system this week,0
"I'm having a bad day, but I know it's temporary",0
My loved ones are there for me,0
I'm working on my recovery daily given my current situation,0
I'm building mental health literacy,0
I've been planning this for weeks,1
The emotional pain is killing me,1
"I feel overwhelmed, but I'm not giving up",0
"I'm having a hard day, but I'm resilient",0
I've made my final arrangements,1
I'm using my mental health tools #coping,0
I've been planning this for weeks,1
I absolutely'm completely on my own,1
I'm in counseling and it's helping #recovery,0
I've overcome challenges before after everything that's happened,0
I'm working on my mental health with a professional given my current situation,0
