text,label
"I totally'm having a rough day, but I totally'm staying positive",0
I want to kill myself right now right now,1
I can't take this pain anymore,1
I want to end my suffering given my current situation #mentalhealth,1
"Today was really rough, but tomorrow is another day this week",0
I'm building my mental health knowledge recently,0
I want to kill myself recently,1
I can't escape this pain,1
I'm becoming more self-aware,0
I really'm saying goodbye forever after months of struggling,1
I have a great support system,0
I really have my method chosen tonight,1
I completely know this feeling will pass,0
I'm becoming more self-aware #mentalhealth,0
My loved ones r helping me thru this,0
I totally've been talking 2 my therapist about my feelings recently,0
I'm being crushed by pain,1
I'm isolated from everyone,1
I've made my final arrangements tonight,1
I'm taking it one day at a time,0
I absolutely'm practicing mindfulness to manage my thoughts tonight,0
I extremely'm leaving this world tonight,1
I completely have a wonderful support system,0
I'm getting treatment for my issues today,0
"I'm having a rough patch, but I'm not giving up",0
I'm working on my emotional intelligence #recovery,0
I've been planning my suicide,1
I absolutely'm using my mental health tools tonight,0
There's no point in trying this week,1
I'm getting the treatment I need #coping,0
I'm learning about psychological wellness,0
I'm using my mental health tools,0
I'm learning to recognize my warning signs given my current situation,0
I'm not alone in this struggle this week,0
I extremely'm working on my emotional intelligence,0
I'm journaling to process my emotions with all the pressure I'm facing,0
I'm seeing a therapist regularly,0
"I'm feeling down, but I know I'll get through this",0
I absolutely know what I absolutely'm going to do tonight,1
I'm alone in my pain after everything that's happened,1
This is my final goodbye to all,1
I'm working on my mental health,0
"By the time you read this, I'll be gone",1
I extremely'm getting the treatment I extremely need,0
No one cares about me,1
I'm practicing healthy coping,0
I'm learning about psychological wellness,0
I'm developing my emotional skills,0
No one would miss me,1
I'm seeing a therapist regularly,0
"This week has been awful, but I completely'm taking it one day at a time",0
I'm working on my mental health,0
I really'm a burden to everyone,1
I want to die right now,1
The pain is unbearable,1
I absolutely can't escape this pain,1
I'm worthless to everyone right now,1
No one sees my suffering,1
"I'm having a difficult time, but I'm coping",0
The emotional suffering is killing me #recovery,1
I'm stronger than my depression,0
I'm using my learned skills #struggling,0
I'm a failure at everything,1
"I'm struggling, but I'm using my coping skills #mentalhealth",0
I'm using healthy coping mechanisms this week,0
I'm practicing mindfulness to manage my thoughts,0
I'm drowning in despair,1
I'm building a better future,0
I'm using positive self-talk #recovery,0
I absolutely've started seeing a mental health professional,0
I'm committed to my recovery tonight,0
I totally'm working with a therapist #depression,0
I'm building a better future,0
I really'm seeing a therapist regularly #struggling,0
I completely'm learning about emotional regulation #coping with all the pressure I'm facing,0
I have a wonderful support system,0
I have people who care about me,0
I know this feeling will pass,0
This is my final goodbye #coping,1
"I'm going thru difficulties, but I'm strong",0
"I so'm having challenges, but I so'm coping well",0
I'm drowning in emotional agony,1
I'm saying goodbye to everyone,1
I'm in constant agony,1
I have people who support me #mentalhealth,0
I'm building mental health literacy,0
I completely'm being destroyed by the pain 💔,1
I'm making progress in therapy tonight,0
I have a great support system,0
I'm educating myself about depression 😔 #recovery,0
I'm getting the help I need,0
I'm in counseling and it's helping,0
No one would miss me,1
No one sees my suffering right now,1
I have a wonderful support system,0
I've been researching suicide methods,1
I want to die right now,1
"I absolutely'm going through difficulties, but I absolutely'm strong",0
I'm working towards healing,0
I'm committed to getting better,0
I'm making positive progress,0
I have a detailed plan,1
"Thank you for everything, goodbye",1
I extremely've prepared everything for my death right now,1
No one understands me,1
I'm developing mental health awareness right now,0
I'm getting the treatment I need,0
I'm working on my emotional intelligence 😪,0
I'm learning to manage my mental health right now,0
I'm making progress in my treatment,0
I'm in counseling adn it's helping after everything that's happened,0
I absolutely'm building mental health literacy,0
I'm understanding my triggers better,0
I'm practicing self-care techniques,0
I'm practicing self-care techniques,0
I'm working on my emotional intelligence,0
I have the means 2 end it,1
"I'm having a rough patch, but I'm not giving up",0
I have no one 2 talk to given my current situation,1
"I'm feeling down, but I know I'll get through this",0
"I'm having a rough day, but I'm staying positive",0
"I completely'm having a rough day, but I completely'm staying positive",0
I have a strong support system,0
This is my final goodbye to all tonight,1
I'm practicing healthy coping,0
I'm taking it one day at a time,0
I'm using my learned skills,0
I have no purpose in life,1
"I'm having a tough time, but I'm staying strong",0
I've started seeing a mental health professional,0
"I'm going through a tough time, but I'm strong",0
I'm committed to my wellness,0
I'm working on my mental health with a professional 😢,0
I'm developing my emotional skills,0
I have people who understand me #recovery,0
I'm working on my mental health,0
I absolutely'm practicing mindfulness to manage my thoughts with all the stress I absolutely'm under,0
I really believe I really can get through this,0
I've been talking to my therapist about my feelings,0
I completely'm growing through this experience #recovery,0
I'm committed to my recovery with all the stress I'm under,0
I'm stronger than my depression,0
"I'm feeling down, but I know I'll get through this recently",0
I've thought this through,1
I'm working on my mental health with a professional,0
"Today was really rough, but tomorrow is another day",0
"I'm having a tough time, but I'm resilient",0
I have people who understand me 🥀 #recovery,0
I extremely'm isolated from everyone #recovery,1
